Date,HINDPETRO,HONAUT,DALBHARAT,PNB,INDIGO,BPCL,POLYCAB,IOC,GRANULES,GAIL,PERSISTENT,APOLLOTYRE,SIEMENS,PFC,CHAMBLFERT,RBLBANK,DIVISLAB,MARICO,OBEROIRLTY,INDIACEM,SRTRANSFIN,NMDC,COALINDIA,PEL,BHEL,GODREJPROP,GNFC,CUB,UPL,JINDALSTEL,NESTLEIND,TATASTEEL,APOLLOHOSP,GMRINFRA,MCX,BERGEPAINT,BHARATFORG,SYNGENE,IDFC,ACC,ULTRACEMCO,ONGC,CANBK,PIIND,DRREDDY,COFORGE,VOLTAS,INDHOTEL,NATIONALUM,TATACONSUM,GRASIM,MFSL,IDFCFIRSTB,MANAPPURAM,NAUKRI,HEROMOTOCO,BANKBARODA,WIPRO,HDFCBANK,IGL,RECLTD,AMBUJACEM,L&TFH,AMARAJABAT,TATACOMM,JKCEMENT,MGL,ZEEL,ASHOKLEY,INDUSINDBK,ITC,MARUTI,CHOLAFIN,INTELLECT,HDFC,GUJGASLTD,SUNTV,SAIL,ABB,RAMCOCEM,PETRONET,SBICARD,ABCAPITAL,DABUR,ABFRL,PVR,ABBOTINDIA,IRCTC,BRITANNIA,ADANIENT,RELIANCE,IPCALAB,TVSMOTOR,FSL,TATAMOTORS,AXISBANK,JSWSTEEL,HCLTECH,INDIAMART,VEDL,FEDERALBNK,ICICIBANK,LT,TORNTPOWER,MRF,UBL,TATACHEM,BANDHANBNK,TORNTPHARM,LUPIN,AARTIIND,DEEPAKNTR,DLF,M&M,INDUSTOWER,BAJAJ-AUTO,MPHASIS,RAIN,HINDALCO,DELTACORP,M&MFIN,BAJFINANCE,PAGEIND,TCS,EXIDEIND,NTPC,HINDUNILVR,BALKRISIND,ESCORTS,TECHM,LICHSGFIN,BATAINDIA,OFSS,HAL,HDFCLIFE,WHIRLPOOL,HINDCOPPER,BAJAJFINSV,BSOFT,CONCOR,TRENT,IEX,ZYDUSLIFE,AUROPHARMA,IDEA,MCDOWELL-N,SBIN,HDFCAMC,BIOCON,IBULHSGFIN,TATAPOWER,BOSCHLTD,SBILIFE,BHARTIARTL,COLPAL,POWERGRID,SHREECEM,MUTHOOTFIN,SUNPHARMA,COROMANDEL,CANFINHOME,ALKEM,CROMPTON,MOTHERSON,ADANIPORTS,AUBANK,CIPLA,ASTRAL,ATUL,SRF,BEL,EICHERMOT,TITAN,HAVELLS,KOTAKBANK,ICICIGI,LALPATHLAB,ICICIPRULI,JUBLFOOD,BALRAMCHIN,LTIM,INFY,PIDILITIND,ASIANPAINT,LAURUSLABS,LTTS,DIXON,CUMMINSIND,METROPOLIS,GLENMARK,GODREJCP,NAVINFLUOR
2021-09-03,275.95,40161.6,2229.4,38.05,1965.65,491.3,2232.3,113.1,340.7,147.4,3441.35,223.05,2267.4,128.55,315.95,172.2,5208.3,560.8,762.55,179.75,1350.05,154.6,146.35,2614.9,55.45,1580.4,335.9,154.2,752.8,392.6,20266.65,1443.65,5014.55,30.45,1592.9,831.35,791.3,629.6,51.6,2469.0,7929.85,123.1,160.7,3422.85,4898.55,5243.25,1088.95,147.0,93.9,869.85,1510.45,1066.9,45.65,163.65,6184.1,2799.45,79.2,655.1,1576.05,558.15,154.25,437.1,84.45,721.65,1367.95,3499.85,1173.4,176.4,120.6,1003.75,210.6,6863.1,571.45,650.25,2758.6,700.55,490.6,122.45,1848.7,1046.7,229.8,,106.05,641.25,219.4,,19850.8,2869.9,4124.2,1565.55,2388.5,2536.35,540.4,190.4,295.55,798.0,690.9,1174.75,8137.5,308.3,82.85,724.3,1691.5,486.25,82397.85,1571.7,841.0,285.7,3189.65,969.45,913.3,2348.7,343.7,749.9,225.65,3757.5,2952.25,221.9,461.3,206.7,,7523.4,32473.3,3842.05,189.65,117.0,2766.7,2411.15,1321.7,1441.95,407.2,1772.5,4749.0,1394.55,734.4,2183.9,119.1,16734.35,414.7,727.25,995.7,539.25,,757.9,7.25,752.95,431.4,3164.15,363.5,230.65,133.85,14310.4,1244.15,658.45,1724.5,175.55,30440.8,1507.0,789.4,799.25,586.05,3834.9,472.85,218.65,754.9,1169.9,941.1,2100.3,9218.25,10341.45,198.6,2802.6,2019.3,1430.45,1791.85,1629.75,4093.95,697.75,4113.1,370.0,5461.25,1700.65,2327.4,3338.8,652.3,4339.2,4240.2,1025.95,2836.0,533.75,1119.35,4091.65
2021-09-06,269.95,40357.75,2276.75,37.85,1968.7,490.8,2326.7,111.6,333.8,146.9,3531.7,221.7,2233.25,128.35,314.7,174.0,5205.1,554.75,817.9,182.55,1346.45,153.65,146.35,2640.55,55.45,1605.25,340.3,156.1,755.75,390.3,20223.2,1437.0,4995.5,30.85,1643.7,834.95,788.15,628.8,50.35,2472.75,7952.6,121.65,160.05,3410.2,4915.95,5281.0,1123.2,145.95,99.2,870.05,1531.0,1071.6,45.15,168.3,6218.9,2817.2,78.9,686.45,1565.7,571.35,152.75,438.3,84.35,720.35,1365.9,3558.5,1187.6,179.5,121.8,991.95,209.3,6846.9,570.85,643.2,2765.3,686.1,490.95,121.45,1851.85,1047.7,230.5,,107.6,634.8,216.8,,19617.9,3008.4,4079.05,1582.0,2425.6,2499.45,546.45,192.8,297.45,800.8,686.65,1200.15,8920.2,315.15,82.4,721.15,1694.2,478.85,81404.85,1581.1,839.2,285.5,3130.5,981.95,912.55,2359.6,345.5,754.75,223.85,3781.1,3025.7,235.45,469.25,220.15,,7506.35,32014.2,3852.0,188.6,116.45,2780.6,2454.15,1386.9,1461.15,404.8,1751.5,4818.0,1361.15,736.05,2183.45,119.15,16747.0,409.6,728.7,1009.9,561.15,,754.75,7.25,749.3,431.05,3188.75,361.5,231.1,132.2,14287.05,1244.65,654.6,1702.55,174.1,30535.55,1525.0,784.25,797.65,591.95,3825.1,485.05,214.35,751.2,1167.45,950.2,2117.1,9307.5,10230.45,195.45,2844.9,2020.65,1430.45,1774.55,1563.35,4098.05,693.95,4153.1,364.8,5444.1,1730.4,2341.4,3315.55,660.65,4343.05,4288.25,1047.3,2920.15,535.85,1113.0,4140.1
2021-09-07,267.35,40112.75,2294.7,37.4,1950.65,481.95,2405.4,111.85,327.5,144.2,3514.05,218.25,2211.45,127.55,310.9,173.9,5210.1,556.7,791.75,184.1,1344.8,151.35,147.2,2580.7,55.3,1577.3,338.45,154.05,752.05,399.85,20368.45,1428.7,4877.05,30.6,1638.9,833.9,777.2,620.85,51.15,2483.5,8026.25,119.95,156.1,3365.35,4897.45,5179.55,1187.25,143.85,96.3,868.3,1554.45,1090.95,46.4,163.9,6183.75,2797.75,78.1,674.25,1569.25,564.65,150.85,441.5,84.35,719.7,1376.1,3545.1,1180.95,177.85,120.6,1001.25,211.75,6877.15,574.45,646.45,2837.0,695.85,484.55,120.25,1870.3,1050.9,231.25,,112.6,638.0,215.9,,19711.55,3286.9,4095.45,1558.1,2440.9,2499.05,553.8,190.6,294.6,787.85,683.8,1182.2,8752.65,311.95,81.55,716.9,1681.7,471.7,81084.7,1575.35,823.05,282.95,3094.55,989.6,904.65,2365.85,336.05,753.1,241.65,3770.7,2976.45,231.75,462.3,223.3,,7457.3,32052.45,3815.9,185.85,115.85,2777.7,2474.35,1397.4,1435.2,423.95,1737.7,4743.0,1382.0,734.25,2268.9,117.45,16781.2,411.45,723.65,999.0,571.0,,746.3,8.25,752.65,429.1,3125.4,356.75,226.35,130.05,14360.6,1238.75,670.55,1731.25,173.0,30653.6,1531.15,769.9,788.65,615.7,3787.4,478.25,212.0,745.5,1163.6,950.5,2077.55,9311.7,10154.85,194.3,2823.15,2033.9,1444.8,1764.85,1589.7,4081.15,702.1,4076.1,357.75,5404.8,1706.65,2335.75,3336.25,665.85,4312.55,4326.15,1039.45,2877.3,530.5,1112.65,4138.25
2021-09-08,269.85,41510.2,2297.0,37.65,1950.65,489.55,2406.7,112.6,329.05,145.1,3462.8,214.8,2210.4,132.2,312.9,173.8,5085.05,560.95,774.2,183.2,1365.05,152.25,149.15,2579.45,55.7,1583.15,332.65,155.35,762.0,395.8,19839.6,1429.85,4811.4,30.5,1627.8,831.2,772.4,613.9,52.5,2448.95,7992.9,118.95,157.75,3380.8,4911.3,5136.1,1206.6,146.65,96.4,879.8,1576.7,1089.6,46.15,164.8,6715.25,2798.35,79.35,662.2,1576.4,565.0,157.55,435.95,84.7,720.6,1370.2,3478.0,1176.9,177.4,121.7,999.6,211.25,6781.25,577.1,635.2,2829.3,689.1,482.8,120.0,1876.75,1044.35,230.5,,114.7,640.65,214.5,,19994.95,3296.4,4061.4,1555.95,2431.35,2536.1,546.6,189.4,295.25,794.7,687.05,1188.8,8999.6,298.95,83.1,720.95,1666.55,482.55,80240.0,1592.6,832.3,285.95,3100.55,982.15,910.3,2360.45,334.7,754.75,235.85,3725.35,2958.3,229.25,456.3,222.55,,7463.2,31900.7,3774.15,183.0,114.05,2800.9,2476.7,1383.25,1427.85,418.45,1733.8,4711.2,1367.95,743.65,2293.4,116.95,16560.75,399.7,735.85,1033.85,591.0,,743.25,8.05,748.1,431.35,3267.65,355.45,229.75,133.25,14272.0,1220.05,667.85,1705.8,172.85,30794.8,1544.95,777.45,789.1,639.9,3751.5,485.85,211.05,746.85,1181.0,951.8,2073.65,9277.15,10171.9,197.1,2800.0,2055.95,1432.65,1815.35,1610.75,4082.25,717.15,4050.8,355.05,5398.3,1693.25,2313.3,3336.6,656.9,4336.8,4310.35,1041.55,2929.25,520.15,1109.15,4008.05
2021-09-09,268.65,42267.15,2332.7,37.55,1911.6,491.15,2384.05,112.8,328.05,145.15,3495.5,214.95,2230.55,135.2,305.85,172.15,5054.9,575.0,773.8,181.95,1348.35,152.0,148.65,2575.65,55.65,1581.55,335.6,155.4,757.9,400.35,20457.2,1447.0,4719.55,30.1,1661.5,836.55,773.85,630.55,54.75,2458.75,7939.65,122.15,157.5,3407.05,4912.05,5114.95,1213.1,150.8,97.95,875.6,1597.9,1085.35,46.9,165.05,6684.85,2796.7,79.15,662.35,1568.6,564.3,157.3,438.35,84.7,721.35,1357.95,3498.5,1168.8,183.0,125.3,999.5,212.65,6802.25,568.25,631.9,2830.1,679.95,491.45,122.2,1869.45,1056.2,231.6,,114.3,638.3,214.4,,20706.9,3295.0,4070.8,1545.0,2425.6,2523.15,544.75,191.4,298.95,790.15,688.95,1198.55,8881.25,301.85,82.4,720.25,1670.05,477.45,79867.9,1599.95,829.25,283.6,3108.35,981.8,909.6,2360.7,332.95,750.75,242.3,3700.6,2993.55,243.4,463.55,222.4,,7430.65,32096.0,3791.4,182.0,114.55,2810.65,2456.2,1375.95,1433.25,419.05,1737.75,4767.55,1374.3,737.35,2305.1,115.9,16750.5,403.65,742.95,1022.55,598.85,,741.75,8.4,755.4,432.3,3248.4,352.75,227.45,132.75,14328.65,1173.2,686.15,1735.5,173.5,30671.35,1538.9,776.3,814.4,624.75,3795.55,492.2,212.65,749.7,1173.75,949.3,2049.5,9253.05,10329.45,197.05,2818.2,2034.3,1453.95,1817.85,1621.65,4117.4,696.7,4097.7,364.9,5434.55,1691.6,2348.25,3346.35,656.05,4315.3,4317.2,1044.0,3008.4,524.55,1109.25,3960.6
2021-09-13,270.65,42511.05,2409.4,37.6,1897.7,498.1,2442.35,114.0,323.85,145.9,3587.7,214.9,2208.55,138.7,315.4,172.25,5085.2,575.6,758.8,178.65,1341.7,151.55,154.6,2570.6,55.15,1605.9,337.2,155.55,756.0,403.5,20452.25,1463.45,4745.85,30.0,1629.3,839.3,774.5,668.8,56.6,2471.4,7944.45,123.05,156.8,3447.75,4931.4,5177.85,1213.05,154.1,100.75,882.1,1606.35,1094.9,46.85,165.3,6604.35,2789.8,78.25,670.75,1555.55,591.45,158.05,436.25,85.2,718.05,1346.8,3472.95,1181.65,186.85,123.3,996.3,214.15,6873.7,584.4,643.7,2849.8,676.15,488.65,120.25,1861.0,1056.1,230.05,,113.15,640.2,215.9,,21378.55,3435.75,4093.85,1532.45,2371.55,2596.15,545.65,202.2,301.2,788.35,694.4,1208.4,8705.9,308.55,82.1,707.4,1671.7,480.75,80243.6,1599.1,837.3,283.95,3126.05,984.1,928.95,2427.6,339.65,745.55,238.85,3699.55,3000.2,243.55,478.35,222.25,,7445.55,32077.75,3845.35,184.05,115.0,2786.35,2448.6,1378.85,1429.5,419.55,1768.9,4856.05,1405.25,734.9,2293.95,124.6,16938.2,408.75,740.55,1006.1,592.75,,736.15,7.95,754.6,432.85,3302.05,353.6,228.95,131.05,14566.1,1165.15,693.3,1723.3,173.9,30663.35,1544.55,780.3,835.05,631.75,3823.85,486.3,213.25,745.1,1150.4,950.45,2135.6,9558.95,10685.5,196.5,2805.0,2030.65,1450.1,1840.05,1636.85,4170.45,693.4,4135.2,365.65,5488.95,1691.9,2397.0,3367.05,645.7,4373.25,4306.75,1044.15,3072.9,518.7,1121.25,4019.85
2021-09-14,274.15,42243.05,2447.85,37.8,1943.0,493.1,2462.95,115.25,335.6,156.0,3587.6,221.05,2207.3,138.25,320.3,175.35,5094.85,558.3,770.6,181.35,1352.8,151.9,154.7,2648.7,58.0,1615.8,339.85,156.9,752.5,401.1,20230.45,1452.3,4732.45,30.0,1613.5,834.85,780.05,667.1,54.85,2442.95,7856.45,123.95,155.25,3497.6,4930.75,5295.55,1227.75,153.9,98.15,881.3,1611.8,1093.7,47.95,166.2,6722.5,2851.7,78.65,673.45,1548.55,587.0,157.45,432.45,86.15,736.7,1359.9,3391.9,1189.05,261.55,124.85,1036.6,216.1,6894.45,581.25,643.2,2818.05,672.7,512.15,120.65,1907.3,1047.8,231.05,,113.85,639.2,216.05,,21454.05,3738.45,4101.5,1513.2,2368.45,2637.5,549.95,202.65,306.1,794.4,693.65,1238.65,8776.5,303.2,82.35,707.45,1696.45,482.25,80423.85,1586.6,835.75,284.35,3133.1,982.65,926.95,2451.15,342.3,750.2,246.25,3751.05,3055.45,242.65,477.95,230.4,,7417.55,32590.45,3885.9,182.6,115.9,2762.55,2472.5,1466.0,1452.05,419.6,1793.6,4832.9,1409.95,739.2,2275.85,126.0,16831.25,408.9,729.1,1004.0,586.3,,748.05,8.7,758.9,433.0,3268.9,355.7,239.3,133.0,14569.0,1170.9,694.2,1732.95,174.1,30658.5,1542.4,781.4,827.2,630.35,3806.3,489.9,221.95,755.4,1134.0,953.15,2107.05,9850.25,10676.4,202.4,2820.3,2055.7,1465.55,1867.75,1614.7,4141.7,689.9,4116.0,360.1,5580.4,1686.15,2408.85,3362.5,651.15,4544.0,4289.15,1038.65,3077.45,531.55,1114.05,4008.1
2021-09-15,275.7,43478.65,2455.95,38.75,1977.45,489.95,2452.85,116.4,333.55,157.15,3653.7,222.4,2208.75,137.45,324.2,179.4,5158.9,562.15,776.05,185.0,1366.8,154.25,161.05,2649.95,57.9,1633.2,344.0,155.9,762.1,401.9,20119.2,1455.1,4792.05,32.3,1609.35,837.45,787.55,667.2,54.0,2467.4,7820.85,128.45,161.6,3460.95,4962.6,5369.3,1242.15,154.75,96.0,871.55,1606.8,1130.85,48.65,167.7,6667.2,2874.95,81.3,674.05,1546.8,585.6,161.3,437.05,86.65,742.25,1377.35,3395.25,1180.3,255.9,128.35,1053.95,216.0,6909.0,580.0,634.15,2815.45,674.35,508.3,120.75,1905.9,1048.6,233.15,,114.65,637.2,219.65,,21124.3,3682.25,4086.35,1516.8,2378.3,2627.85,548.35,202.1,311.95,791.4,696.65,1273.25,8890.85,307.2,83.65,714.35,1717.0,488.9,80210.15,1592.2,858.8,291.15,3122.45,989.35,937.05,2451.55,342.45,755.1,244.55,3779.1,3191.8,240.95,486.8,244.9,,7414.15,32685.55,3954.55,182.95,124.2,2775.45,2500.75,1465.8,1464.85,420.5,1837.85,4866.85,1403.05,746.3,2273.25,124.6,16828.9,425.7,720.1,1001.75,599.2,,759.0,8.95,752.55,443.85,3255.8,357.5,235.75,140.05,14580.2,1172.45,725.5,1730.3,177.9,31040.45,1542.35,780.65,831.35,626.9,3852.15,490.05,228.25,765.95,1135.9,952.95,2124.1,9739.7,11224.6,207.8,2841.95,2119.85,1451.2,1871.7,1611.0,4208.6,695.5,4164.25,358.3,5649.85,1711.45,2400.75,3352.3,662.85,4577.7,4271.75,1041.3,3174.55,535.9,1126.9,4017.7
2021-09-16,282.5,42874.95,2388.7,41.8,1979.85,439.05,2442.3,118.35,333.0,157.15,3695.4,221.95,2199.6,136.35,320.0,183.5,5166.9,562.7,771.05,188.3,1406.4,152.1,162.3,2648.65,58.2,1640.45,339.85,157.7,754.0,395.1,20027.85,1436.75,4880.75,32.15,1640.25,833.7,778.45,659.1,57.8,2429.7,7765.45,128.7,166.75,3453.95,4931.95,5465.45,1248.0,155.05,96.4,874.0,1578.45,1104.45,50.95,168.05,6858.2,2920.4,85.9,667.85,1559.95,570.8,156.3,430.2,87.7,737.35,1382.5,3441.05,1174.85,247.15,127.25,1130.95,230.75,6930.95,609.4,662.3,2812.35,682.2,502.65,119.6,1908.05,1032.7,232.8,,114.9,640.4,217.7,,21004.1,3769.7,4073.05,1503.2,2428.2,2571.15,544.7,202.4,311.65,802.6,689.45,1263.1,8748.0,309.1,85.9,727.2,1721.25,495.0,79971.7,1601.95,865.4,297.65,3114.25,968.1,953.75,2448.6,342.4,756.95,269.35,3813.5,3174.8,237.9,483.3,237.65,,7411.5,33152.0,3903.3,182.85,124.0,2768.25,2510.65,1447.85,1448.35,416.95,1804.8,4807.3,1431.95,755.15,2261.7,116.95,16733.0,423.05,733.05,995.75,609.15,,754.75,11.25,743.1,463.7,3288.95,376.75,241.85,140.25,15279.6,1184.9,718.6,1716.5,179.45,30660.65,1553.5,781.05,833.5,623.75,3873.95,490.35,224.3,769.65,1153.15,954.0,2127.5,9737.35,11324.75,205.55,2860.2,2108.7,1453.1,1906.8,1616.25,4093.05,699.7,4096.35,358.9,5672.3,1702.25,2401.05,3342.1,649.8,4577.5,4251.45,1032.05,3199.2,535.4,1104.7,4028.55
2021-09-17,282.95,42571.15,2298.1,39.75,2196.05,436.25,2505.75,118.25,327.85,154.1,3538.0,223.6,2180.55,138.3,312.6,181.0,5122.8,560.1,741.0,184.05,1360.8,147.4,156.7,2634.7,56.55,1629.55,334.35,153.55,742.35,386.6,20175.7,1385.9,4908.25,31.55,1596.15,818.75,761.55,646.9,56.45,2394.85,7711.85,127.75,162.75,3464.25,4884.55,5444.7,1254.15,149.05,94.15,874.15,1568.8,1081.7,49.15,163.75,6614.7,2932.1,82.3,665.25,1582.15,561.35,157.05,419.8,85.5,728.45,1406.85,3379.45,1135.9,255.45,125.15,1130.0,231.15,7014.45,606.85,677.6,2825.65,663.25,493.15,115.15,1843.2,1011.5,232.2,,109.4,653.95,212.1,,20480.6,3863.4,4051.85,1480.25,2390.55,2493.4,547.1,207.8,308.6,807.35,682.3,1263.3,8608.75,302.0,83.3,720.15,1716.2,481.9,79397.25,1594.65,844.5,287.25,3097.2,950.95,926.05,2416.25,334.75,754.15,268.75,3822.2,3194.1,237.7,473.05,228.65,,7428.8,33121.25,3827.85,184.45,123.75,2722.25,2490.1,1452.55,1451.55,417.75,1784.55,4790.8,1430.6,747.75,2246.9,116.8,16840.2,420.45,723.65,982.45,598.75,,746.2,11.15,741.75,454.1,3268.8,377.4,228.75,137.9,15076.0,1198.8,728.15,1732.55,178.8,30559.45,1513.5,769.9,807.6,608.0,3824.95,486.1,223.0,767.1,1116.4,954.05,2120.75,9643.55,11099.05,205.3,2898.55,2095.6,1471.9,2007.95,1603.95,3981.15,703.55,4102.8,357.95,5715.25,1691.3,2368.45,3303.05,651.15,4558.7,4245.1,1007.7,3145.6,518.85,1090.6,3860.15
2021-09-20,272.5,42520.05,2221.5,38.1,2169.5,420.4,2482.65,114.6,320.35,149.8,3531.85,218.0,2136.25,133.45,306.05,174.0,5110.1,567.45,717.55,176.8,1320.1,136.0,154.2,2503.55,54.05,1644.95,355.25,149.7,705.6,351.1,20322.6,1253.1,4878.1,34.05,1593.55,813.55,740.1,643.55,54.5,2325.95,7576.0,128.5,154.95,3247.0,4774.95,5350.65,1221.1,161.05,85.75,857.0,1535.6,1048.0,47.85,161.4,6595.45,2889.5,78.25,662.5,1559.85,543.45,151.3,409.8,83.8,729.2,1396.35,3275.05,1107.55,255.45,125.1,1089.95,233.75,6950.4,587.35,661.5,2742.5,638.1,488.1,105.8,1875.15,980.85,228.3,,107.35,645.65,201.45,,20559.3,3707.9,4084.5,1418.85,2394.35,2411.95,545.4,203.8,298.95,795.85,633.2,1276.15,8099.85,286.55,79.7,710.0,1704.35,484.5,78875.45,1555.2,799.75,281.2,3057.85,933.75,901.0,2375.5,323.0,738.05,263.05,3776.05,3106.7,225.85,444.4,223.45,,7442.45,32714.25,3823.5,180.1,122.7,2800.35,2480.1,1439.45,1431.3,404.4,1758.4,4694.65,1377.2,730.15,2289.9,110.8,17018.95,411.25,708.0,979.15,582.5,,712.4,10.75,738.0,437.45,3217.75,360.4,215.6,134.3,15154.55,1177.5,724.95,1726.75,177.0,30101.9,1475.45,756.5,793.5,599.45,3787.7,483.7,216.4,748.9,1103.25,938.1,2064.0,9575.65,10607.4,201.6,2813.0,2077.35,1407.2,2001.45,1628.15,3945.75,678.55,4083.35,349.4,5547.45,1687.85,2361.45,3271.55,632.95,4452.65,4168.7,984.2,3034.45,494.6,1079.65,3713.85
2021-09-21,271.75,43231.8,2157.05,38.1,2236.25,413.8,2413.5,115.0,321.55,150.0,3580.35,219.55,2169.55,133.4,303.7,175.85,5179.45,560.7,724.75,175.45,1323.75,138.1,156.4,2612.5,54.4,1723.65,383.0,149.95,721.85,361.6,20189.55,1292.2,4891.6,35.3,1637.45,815.3,739.0,656.7,54.5,2332.3,7592.7,135.2,154.95,3299.85,4853.65,5531.5,1224.9,164.4,88.6,858.9,1557.15,1046.35,48.5,166.35,6727.0,2850.45,78.65,667.6,1551.95,549.4,151.9,413.2,83.9,727.55,1423.15,3229.1,1102.3,255.7,126.9,1137.55,241.5,6777.0,578.35,678.85,2774.35,632.75,484.25,111.2,1875.0,979.55,231.75,,108.25,651.3,201.55,,20786.45,3624.55,4075.55,1441.45,2404.7,2432.4,533.15,196.45,301.95,795.35,668.95,1299.5,8224.6,292.9,80.05,711.85,1720.9,491.0,78373.75,1601.3,801.95,280.4,3043.6,930.1,905.95,2434.15,330.7,738.45,270.85,3728.8,3196.95,223.0,451.0,231.7,,7813.85,32479.1,3862.95,178.4,124.1,2812.45,2535.4,1474.85,1461.7,407.45,1771.6,4668.9,1359.25,735.8,2251.5,109.1,17587.25,410.3,703.3,987.15,583.75,,726.4,10.8,746.85,438.8,3203.95,367.25,208.45,135.85,15173.9,1184.6,726.65,1732.45,175.9,30059.9,1479.1,764.5,806.3,625.45,3858.8,477.75,220.1,749.6,1084.85,956.1,2073.8,9410.65,10664.25,204.45,2854.4,2085.85,1411.1,2010.95,1638.05,3959.8,692.3,4135.35,343.5,5739.75,1718.45,2430.75,3309.2,624.15,4574.8,4107.45,990.65,3070.55,506.2,1080.45,3858.95
2021-09-22,276.6,43646.35,2127.3,38.15,2188.3,420.15,2401.95,116.45,323.45,150.0,3717.05,232.55,2161.95,135.0,305.95,179.1,5139.9,565.2,750.7,179.75,1346.5,144.6,162.1,2638.1,57.05,1951.1,388.15,149.85,724.9,365.95,19925.2,1305.8,4904.9,36.25,1618.9,812.0,740.85,662.4,55.65,2365.55,7625.6,133.65,156.85,3271.65,4846.35,5560.35,1238.6,173.1,90.75,854.15,1574.65,1039.2,48.5,171.35,6797.65,2847.2,79.7,668.15,1533.7,537.65,152.6,419.5,86.3,735.75,1450.4,3215.45,1094.3,336.8,128.3,1141.4,243.5,6831.0,571.05,686.55,2734.7,624.5,506.45,111.3,1869.15,977.9,233.15,,109.95,648.4,214.6,,21464.95,3671.3,4058.5,1437.75,2430.5,2429.55,540.1,201.0,310.1,788.35,678.55,1315.5,8614.0,294.9,81.1,703.35,1710.9,492.95,79993.8,1638.95,825.3,284.0,3085.5,940.0,915.3,2416.85,369.05,752.5,273.35,3757.15,3251.05,229.75,463.0,231.25,,7793.65,33348.85,3862.15,182.5,124.4,2784.5,2692.2,1520.15,1513.6,430.7,1798.85,4672.9,1356.85,733.05,2256.4,111.4,17614.75,434.85,696.8,983.7,600.65,,731.1,10.4,773.5,438.85,3213.1,367.55,220.9,137.85,15301.5,1191.3,726.75,1720.4,176.75,29792.5,1543.5,770.1,818.75,653.6,3894.6,466.65,224.8,745.3,1085.0,963.5,2130.0,9459.7,10730.7,205.95,2842.85,2081.05,1420.45,1985.55,1627.7,3985.6,687.85,4109.2,345.75,5848.3,1716.9,2418.0,3317.5,620.9,4682.3,4163.15,1022.2,3000.7,511.95,1054.45,3881.55
2021-09-23,280.0,43995.8,2127.15,38.5,2216.5,419.95,2426.65,118.0,321.8,152.9,3772.0,236.95,2162.7,138.25,306.7,186.5,5212.1,566.8,847.3,185.8,1383.1,142.9,167.35,2779.6,57.15,2199.3,387.7,152.55,726.85,371.15,19839.0,1318.7,5084.2,36.0,1629.55,821.1,764.3,658.65,55.35,2351.05,7619.7,137.75,160.8,3266.35,4797.3,5652.75,1248.6,183.95,91.05,850.65,1606.85,1041.2,48.5,174.0,6836.95,2853.05,79.65,674.3,1570.0,537.3,155.4,419.55,87.8,736.3,1462.0,3195.35,1105.0,318.2,128.85,1169.15,242.5,6846.7,585.95,692.05,2817.4,626.8,528.6,110.45,1898.1,971.9,233.8,,113.1,647.65,218.6,,21604.4,3694.05,4042.35,1474.35,2489.9,2474.55,539.7,199.2,321.5,812.15,677.25,1328.3,8562.55,299.6,81.85,717.0,1769.7,495.15,80220.7,1654.35,847.15,288.75,3101.05,940.35,918.05,2469.2,401.85,758.45,279.05,3799.2,3338.6,227.95,483.25,233.3,,7899.05,33123.75,3869.25,181.75,126.2,2782.3,2648.55,1508.4,1521.5,440.85,1798.7,4698.05,1359.75,724.65,2256.9,113.1,18503.85,439.9,711.95,1006.55,601.2,,733.45,10.55,829.15,449.8,3240.65,368.2,229.65,143.65,15369.3,1218.3,726.8,1701.55,178.25,29919.25,1519.95,769.85,806.15,681.15,3963.2,488.8,227.55,754.5,1103.55,968.1,2109.75,9602.4,10998.85,207.45,2857.05,2105.05,1438.25,2024.0,1576.75,4040.1,685.75,4181.15,347.75,6036.7,1742.55,2435.0,3320.65,622.15,4772.0,4396.3,1027.8,3113.7,512.0,1058.05,3925.9
